Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-25 00:00:00-05:00,106.29000091552734,116.5199966430664,105.29000091552734,112.02999877929688,37399100,0.0,0.0
2020-12-02 00:00:00-05:00,110.83000183105469,118.55000305175781,110.19999694824219,118.25,41191700,0.0,0.0
2020-12-09 00:00:00-05:00,117.6500015258789,127.80999755859375,108.18000030517578,127.77999877929688,52930200,0.0,0.0
2020-12-16 00:00:00-05:00,128.6999969482422,166.22999572753906,128.50999450683594,161.2100067138672,112090000,0.0,0.0
2020-12-23 00:00:00-05:00,160.60000610351562,167.3699951171875,146.3699951171875,150.10000610351562,39759500,0.0,0.0
2020-12-30 00:00:00-05:00,150.77000427246094,155.22000122070312,143.08999633789062,148.52999877929688,25046200,0.0,0.0
2021-01-06 00:00:00-05:00,144.36000061035156,159.1199951171875,140.73800659179688,156.0399932861328,31518000,0.0,0.0
2021-01-13 00:00:00-05:00,156.5030059814453,171.08999633789062,144.89999389648438,150.13999938964844,34338700,0.0,0.0
2021-01-20 00:00:00-05:00,153.8000030517578,166.57000732421875,147.49000549316406,147.7899932861328,26267600,0.0,0.0
2021-01-27 00:00:00-05:00,146.4600067138672,150.968994140625,139.02099609375,147.72999572753906,28624400,0.0,0.0
2021-02-03 00:00:00-05:00,149.50999450683594,157.8300018310547,142.6999969482422,147.75999450683594,57841700,0.0,0.0
2021-02-10 00:00:00-05:00,148.75,155.52000427246094,143.45399475097656,145.8800048828125,24826100,0.0,0.0
2021-02-17 00:00:00-05:00,145.1699981689453,145.60000610351562,111.94000244140625,126.88999938964844,41599400,0.0,0.0
2021-02-24 00:00:00-05:00,123.0,127.10700225830078,113.83999633789062,117.97000122070312,35200300,0.0,0.0
2021-03-03 00:00:00-05:00,117.90499877929688,118.0,94.0,116.0199966430664,64022500,0.0,0.0
2021-03-10 00:00:00-05:00,117.98999786376953,119.12000274658203,106.19999694824219,107.95999908447266,36071200,0.0,0.0
2021-03-17 00:00:00-04:00,105.5250015258789,116.29000091552734,101.66999816894531,113.3499984741211,44824200,0.0,0.0
2021-03-24 00:00:00-04:00,112.4800033569336,112.88999938964844,98.7300033569336,107.16999816894531,34540400,0.0,0.0
2021-03-31 00:00:00-04:00,109.0,118.95999908447266,107.7300033569336,115.37999725341797,27671300,0.0,0.0
2021-04-07 00:00:00-04:00,114.30000305175781,124.80000305175781,111.62000274658203,122.36000061035156,39810500,0.0,0.0
2021-04-14 00:00:00-04:00,122.66400146484375,122.91000366210938,103.91999816894531,106.5,46191300,0.0,0.0
2021-04-21 00:00:00-04:00,103.29000091552734,105.08000183105469,99.12000274658203,102.33999633789062,55105800,0.0,0.0
2021-04-28 00:00:00-04:00,101.70999908447266,104.38999938964844,92.72000122070312,96.69999694824219,44683800,0.0,0.0
2021-05-05 00:00:00-04:00,97.75,98.80000305175781,80.4800033569336,91.01000213623047,257166700,0.0,0.0
2021-05-12 00:00:00-04:00,88.5,97.8499984741211,86.51000213623047,95.19000244140625,111369700,0.0,0.0
2021-05-19 00:00:00-04:00,93.35399627685547,102.72000122070312,92.62999725341797,99.44000244140625,59448600,0.0,0.0
2021-05-26 00:00:00-04:00,99.95999908447266,114.0,99.95999908447266,108.88999938964844,55033500,0.0,0.0
2021-06-02 00:00:00-04:00,109.2300033569336,112.46099853515625,101.5199966430664,109.69000244140625,39645200,0.0,0.0
2021-06-09 00:00:00-04:00,109.30000305175781,114.75,104.48999786376953,106.11000061035156,33665900,0.0,0.0
2021-06-16 00:00:00-04:00,105.71499633789062,117.66000366210938,102.69999694824219,117.16999816894531,42866300,0.0,0.0
2021-06-23 00:00:00-04:00,116.81999969482422,127.9800033569336,115.5199966430664,125.68000030517578,50350300,0.0,0.0
2021-06-30 00:00:00-04:00,125.08999633789062,126.25,119.7300033569336,123.69000244140625,18570500,0.0,0.0
2021-07-07 00:00:00-04:00,125.2750015258789,129.6999969482422,114.54000091552734,119.8499984741211,31349800,0.0,0.0
2021-07-14 00:00:00-04:00,116.0,127.56999969482422,108.0999984741211,126.3499984741211,44222500,0.0,0.0
2021-07-21 00:00:00-04:00,124.73999786376953,127.16999816894531,117.2699966430664,121.36000061035156,23145700,0.0,0.0
2021-07-28 00:00:00-04:00,121.75,123.5989990234375,114.625,119.2699966430664,20116800,0.0,0.0
2021-08-04 00:00:00-04:00,119.54000091552734,121.36000061035156,111.16999816894531,113.83999633789062,21475400,0.0,0.0
2021-08-11 00:00:00-04:00,114.01000213623047,115.05000305175781,107.19000244140625,113.25,20034700,0.0,0.0
2021-08-18 00:00:00-04:00,113.44999694824219,114.26000213623047,105.33999633789062,113.70999908447266,25871000,0.0,0.0
2021-08-25 00:00:00-04:00,113.0,120.62000274658203,99.0999984741211,100.19000244140625,72637300,0.0,0.0
2021-09-01 00:00:00-04:00,99.91000366210938,102.27999877929688,96.05500030517578,96.4800033569336,31861500,0.0,0.0
2021-09-08 00:00:00-04:00,96.20099639892578,118.61000061035156,96.05999755859375,108.5,59860500,0.0,0.0
2021-09-15 00:00:00-04:00,108.98999786376953,108.98999786376953,99.30000305175781,100.91999816894531,25966100,0.0,0.0
2021-09-22 00:00:00-04:00,99.51000213623047,99.9800033569336,87.05000305175781,87.80000305175781,47051700,0.0,0.0
2021-09-29 00:00:00-04:00,87.98999786376953,89.87799835205078,81.33000183105469,82.55999755859375,34847000,0.0,0.0
2021-10-06 00:00:00-04:00,82.19999694824219,89.47000122070312,81.04000091552734,86.6500015258789,27667200,0.0,0.0
2021-10-13 00:00:00-04:00,87.2300033569336,88.9000015258789,83.58000183105469,88.19000244140625,21965100,0.0,0.0
2021-10-20 00:00:00-04:00,91.41000366210938,99.36000061035156,89.77999877929688,93.45999908447266,32475300,0.0,0.0
2021-10-27 00:00:00-04:00,93.26000213623047,93.42400360107422,87.91999816894531,89.37000274658203,29949000,0.0,0.0
2021-11-03 00:00:00-04:00,88.94000244140625,91.46199798583984,48.93000030517578,50.130001068115234,186446300,0.0,0.0
2021-11-10 00:00:00-05:00,49.77000045776367,54.935001373291016,46.70000076293945,54.849998474121094,127337100,0.0,0.0
2021-11-17 00:00:00-05:00,52.65999984741211,53.38999938964844,41.130001068115234,42.970001220703125,99739100,0.0,0.0
2021-11-24 00:00:00-05:00,42.54999923706055,47.75,41.7400016784668,44.0,61730900,0.0,0.0
2021-12-01 00:00:00-05:00,43.810001373291016,46.5,40.84000015258789,41.779998779296875,72253000,0.0,0.0
2021-12-08 00:00:00-05:00,41.84000015258789,46.345001220703125,37.66999816894531,39.2599983215332,120612700,0.0,0.0
2021-12-15 00:00:00-05:00,39.334999084472656,43.025001525878906,36.41999816894531,39.189998626708984,81966400,0.0,0.0
2021-12-22 00:00:00-05:00,39.209999084472656,39.71099853515625,35.029998779296875,35.130001068115234,64121100,0.0,0.0
2021-12-29 00:00:00-05:00,35.130001068115234,37.902000427246094,32.391998291015625,33.81999969482422,79637300,0.0,0.0
2022-01-05 00:00:00-05:00,33.119998931884766,37.68000030517578,31.510000228881836,36.560001373291016,83916200,0.0,0.0
2022-01-12 00:00:00-05:00,36.34000015258789,37.08000183105469,29.111000061035156,30.229999542236328,81794800,0.0,0.0
2022-01-19 00:00:00-05:00,30.020000457763672,32.6349983215332,23.25,26.530000686645508,336429700,0.0,0.0
2022-01-26 00:00:00-05:00,27.125,28.56999969482422,22.809999465942383,28.020000457763672,104575900,0.0,0.0
2022-02-02 00:00:00-05:00,27.899999618530273,40.349998474121094,23.209999084472656,37.27000045776367,403675100,0.0,0.0
2022-02-09 00:00:00-05:00,36.52000045776367,39.625999450683594,31.950000762939453,33.25,179511200,0.0,0.0
2022-02-16 00:00:00-05:00,33.15999984741211,34.20000076293945,28.399999618530273,28.549999237060547,49466500,0.0,0.0
2022-02-23 00:00:00-05:00,28.729999542236328,29.149999618530273,25.260000228881836,27.6200008392334,62809000,0.0,0.0
2022-03-02 00:00:00-05:00,27.469999313354492,27.510000228881836,21.329999923706055,22.549999237060547,67372900,0.0,0.0
2022-03-09 00:00:00-05:00,22.81999969482422,23.860000610351562,20.110000610351562,22.610000610351562,49560000,0.0,0.0
2022-03-16 00:00:00-04:00,22.8700008392334,28.139999389648438,22.079999923706055,27.530000686645508,42165800,0.0,0.0
2022-03-23 00:00:00-04:00,27.329999923706055,32.13999938964844,26.860000610351562,30.889999389648438,50485800,0.0,0.0
2022-03-30 00:00:00-04:00,30.05500030517578,30.780000686645508,25.799999237060547,26.200000762939453,40375500,0.0,0.0
2022-04-06 00:00:00-04:00,25.56999969482422,25.850000381469727,22.530000686645508,23.709999084472656,39852300,0.0,0.0
2022-04-13 00:00:00-04:00,23.65999984741211,26.5,21.899999618530273,24.530000686645508,35499800,0.0,0.0
2022-04-20 00:00:00-04:00,24.56999969482422,24.56999969482422,18.905000686645508,19.020000457763672,48476200,0.0,0.0
2022-04-27 00:00:00-04:00,18.549999237060547,19.93000030517578,17.209999084472656,18.309999465942383,49903500,0.0,0.0
2022-05-04 00:00:00-04:00,18.270000457763672,18.860000610351562,11.25,12.899999618530273,121143700,0.0,0.0
2022-05-11 00:00:00-04:00,13.32800006866455,16.219999313354492,11.802000045776367,15.550000190734863,111595100,0.0,0.0
2022-05-18 00:00:00-04:00,15.239999771118164,15.920000076293945,12.335000038146973,12.520000457763672,52911600,0.0,0.0
2022-05-25 00:00:00-04:00,12.430000305175781,14.739999771118164,12.425000190734863,13.960000038146973,45028300,0.0,0.0
2022-06-01 00:00:00-04:00,13.880000114440918,14.3100004196167,11.899999618530273,12.430000305175781,59290200,0.0,0.0
2022-06-08 00:00:00-04:00,12.420000076293945,13.010000228881836,9.444999694824219,9.579999923706055,62405100,0.0,0.0
2022-06-15 00:00:00-04:00,9.609999656677246,10.329999923706055,9.289999961853027,9.699999809265137,39792300,0.0,0.0
2022-06-22 00:00:00-04:00,9.539999961853027,11.220000267028809,9.510000228881836,9.859999656677246,53268500,0.0,0.0
2022-06-29 00:00:00-04:00,9.779999732971191,10.414999961853027,8.729999542236328,10.40999984741211,45009900,0.0,0.0
2022-07-06 00:00:00-04:00,10.3100004196167,10.925000190734863,8.90999984741211,9.25,52348200,0.0,0.0
2022-07-13 00:00:00-04:00,8.9350004196167,9.470000267028809,8.220000267028809,9.399999618530273,60246200,0.0,0.0
2022-07-20 00:00:00-04:00,9.449999809265137,11.399999618530273,8.59000015258789,8.710000038146973,75254500,0.0,0.0
2022-07-27 00:00:00-04:00,9.0,10.949999809265137,8.560999870300293,10.720000267028809,50480100,0.0,0.0
2022-08-03 00:00:00-04:00,10.84000015258789,12.670000076293945,10.050000190734863,11.09000015258789,62784100,0.0,0.0
2022-08-10 00:00:00-04:00,11.614999771118164,14.319999694824219,11.40999984741211,13.6899995803833,85345300,0.0,0.0
2022-08-17 00:00:00-04:00,13.3149995803833,13.649999618530273,10.779999732971191,11.199999809265137,58410600,0.0,0.0
2022-08-24 00:00:00-04:00,12.350000381469727,13.65999984741211,9.520000457763672,9.579999923706055,203369900,0.0,0.0
2022-08-31 00:00:00-04:00,9.75,10.470000267028809,8.680000305175781,8.6899995803833,72096800,0.0,0.0
2022-09-07 00:00:00-04:00,8.600000381469727,11.079999923706055,8.569999694824219,9.90999984741211,72806900,0.0,0.0
2022-09-14 00:00:00-04:00,10.039999961853027,10.850000381469727,9.59000015258789,9.649999618530273,50736100,0.0,0.0
2022-09-21 00:00:00-04:00,9.850000381469727,9.899999618530273,8.0600004196167,8.199999809265137,58826700,0.0,0.0
2022-09-28 00:00:00-04:00,8.220000267028809,8.859999656677246,6.659999847412109,8.859999656677246,95221700,0.0,0.0
2022-10-05 00:00:00-04:00,8.550000190734863,9.420000076293945,8.095000267028809,8.779999732971191,85661300,0.0,0.0
2022-10-12 00:00:00-04:00,8.739999771118164,9.010000228881836,7.230000019073486,7.829999923706055,85185100,0.0,0.0
2022-10-19 00:00:00-04:00,7.710000038146973,7.965000152587891,6.760000228881836,7.480000019073486,66644600,0.0,0.0
2022-10-26 00:00:00-04:00,7.329999923706055,9.019000053405762,7.25,8.9399995803833,71949100,0.0,0.0
2022-11-02 00:00:00-04:00,8.890000343322754,9.854999542236328,7.239999771118164,9.579999923706055,97834500,0.0,0.0
2022-11-09 00:00:00-05:00,9.380000114440918,12.017000198364258,8.392000198364258,11.84000015258789,73654500,0.0,0.0
2022-11-16 00:00:00-05:00,11.600000381469727,11.680000305175781,9.329999923706055,9.649999618530273,52092300,0.0,0.0
2022-11-23 00:00:00-05:00,9.784000396728516,10.9399995803833,9.670000076293945,10.489999771118164,34140800,0.0,0.0
2022-11-30 00:00:00-05:00,10.42199993133545,13.345000267028809,10.140000343322754,12.460000038146973,78308800,0.0,0.0
2022-12-07 00:00:00-05:00,12.270000457763672,12.770000457763672,11.109999656677246,11.710000038146973,55335500,0.0,0.0
2022-12-14 00:00:00-05:00,11.550000190734863,12.276000022888184,10.180000305175781,10.449999809265137,49929200,0.0,0.0
2022-12-21 00:00:00-05:00,10.470000267028809,10.609999656677246,8.119999885559082,8.140000343322754,41312300,0.0,0.0
2022-12-28 00:00:00-05:00,8.119999885559082,8.449999809265137,7.679999828338623,8.119999885559082,40487500,0.0,0.0
2023-01-04 00:00:00-05:00,8.260000228881836,9.880000114440918,7.985000133514404,9.800000190734863,47860100,0.0,0.0
2023-01-11 00:00:00-05:00,9.859999656677246,12.074999809265137,9.770000457763672,11.9399995803833,50971700,0.0,0.0
2023-01-18 00:00:00-05:00,12.100000381469727,12.140000343322754,10.1899995803833,11.0600004196167,55884800,0.0,0.0
2023-01-25 00:00:00-05:00,10.800000190734863,13.369999885559082,10.520000457763672,12.930000305175781,73558900,0.0,0.0
2023-02-01 00:00:00-05:00,13.75,17.829999923706055,13.600000381469727,15.760000228881836,189742100,0.0,0.0
2023-02-08 00:00:00-05:00,15.475000381469727,15.819999694824219,12.859999656677246,13.5600004196167,57494300,0.0,0.0
2023-02-15 00:00:00-05:00,13.510000228881836,14.890000343322754,12.6899995803833,13.25,41559800,0.0,0.0
2023-02-22 00:00:00-05:00,13.300000190734863,13.539999961853027,12.475000381469727,12.920000076293945,36293400,0.0,0.0
2023-03-01 00:00:00-05:00,12.960000038146973,14.359999656677246,12.163999557495117,13.25,48610800,0.0,0.0
2023-03-08 00:00:00-05:00,13.244999885559082,13.699999809265137,10.5600004196167,10.600000381469727,52867200,0.0,0.0
2023-03-15 00:00:00-04:00,10.399999618530273,11.029999732971191,9.1899995803833,9.859999656677246,57598700,0.0,0.0
2023-03-22 00:00:00-04:00,9.90999984741211,9.977999687194824,9.09000015258789,9.8100004196167,45965200,0.0,0.0
2023-03-29 00:00:00-04:00,10.119999885559082,12.022000312805176,9.979999542236328,11.729999542236328,33075700,0.0,0.0
2023-04-05 00:00:00-04:00,11.5600004196167,11.782999992370605,10.970000267028809,11.489999771118164,29054500,0.0,0.0
2023-04-12 00:00:00-04:00,11.664999961853027,11.670000076293945,9.479999542236328,9.899999618530273,45863600,0.0,0.0
2023-04-19 00:00:00-04:00,9.53499984741211,9.729999542236328,8.800000190734863,8.8100004196167,33463600,0.0,0.0
2023-04-26 00:00:00-04:00,8.899999618530273,9.180000305175781,8.529999732971191,8.609999656677246,30108100,0.0,0.0
2023-05-03 00:00:00-04:00,8.569999694824219,9.1850004196167,7.309999942779541,7.829999923706055,79402000,0.0,0.0
2023-05-10 00:00:00-04:00,8.0,8.0,6.619999885559082,6.980000019073486,76586600,0.0,0.0
2023-05-17 00:00:00-04:00,7.0,7.635000228881836,6.909999847412109,7.25,41531300,0.0,0.0
2023-05-24 00:00:00-04:00,7.190000057220459,7.440000057220459,6.880000114440918,7.050000190734863,37486700,0.0,0.0
2023-05-31 00:00:00-04:00,7.0,8.65999984741211,6.940000057220459,8.260000228881836,47029600,0.0,0.0
2023-06-07 00:00:00-04:00,8.510000228881836,9.819999694824219,7.849999904632568,9.449999809265137,78846500,0.0,0.0
2023-06-14 00:00:00-04:00,9.510000228881836,9.760000228881836,8.140000343322754,8.260000228881836,48017400,0.0,0.0
2023-06-21 00:00:00-04:00,7.900000095367432,7.90500020980835,7.139999866485596,7.5,53012300,0.0,0.0
2023-06-28 00:00:00-04:00,7.440000057220459,8.520000457763672,7.199999809265137,8.1899995803833,42129800,0.0,0.0
2023-07-05 00:00:00-04:00,8.119999885559082,9.199999809265137,7.400000095367432,9.109999656677246,49509500,0.0,0.0
2023-07-12 00:00:00-04:00,9.25,9.729999542236328,8.510000228881836,8.920000076293945,49566000,0.0,0.0
2023-07-19 00:00:00-04:00,9.149999618530273,9.829999923706055,8.449999809265137,8.5,39872800,0.0,0.0
2023-07-26 00:00:00-04:00,8.600000381469727,9.869999885559082,8.239999771118164,9.609999656677246,43344200,0.0,0.0
2023-08-02 00:00:00-04:00,9.25,9.5,8.15999984741211,8.520000457763672,29589000,0.0,0.0
2023-08-09 00:00:00-04:00,8.510000228881836,8.5600004196167,7.349999904632568,7.429999828338623,40386500,0.0,0.0
2023-08-16 00:00:00-04:00,7.380000114440918,7.486999988555908,6.695000171661377,6.989999771118164,51059100,0.0,0.0
2023-08-23 00:00:00-04:00,5.150000095367432,6.170000076293945,5.050000190734863,6.079999923706055,121197600,0.0,0.0
2023-08-30 00:00:00-04:00,5.900000095367432,6.710000038146973,5.800000190734863,6.590000152587891,32253600,0.0,0.0
2023-09-06 00:00:00-04:00,6.559999942779541,6.659999847412109,5.21999979019165,5.400000095367432,53214800,0.0,0.0
2023-09-13 00:00:00-04:00,5.369999885559082,5.409999847412109,4.574999809265137,4.800000190734863,53148000,0.0,0.0
2023-09-20 00:00:00-04:00,4.840000152587891,4.909999847412109,4.304999828338623,4.619999885559082,55929400,0.0,0.0
2023-09-27 00:00:00-04:00,4.639999866485596,5.440000057220459,4.5,5.070000171661377,114293400,0.0,0.0
2023-10-04 00:00:00-04:00,5.079999923706055,5.46999979019165,4.920000076293945,5.230000019073486,43306400,0.0,0.0
2023-10-11 00:00:00-04:00,5.269999980926514,5.539999961853027,4.809999942779541,5.210000038146973,49382800,0.0,0.0
2023-10-18 00:00:00-04:00,5.119999885559082,5.184999942779541,4.53000020980835,4.829999923706055,53083000,0.0,0.0
2023-10-25 00:00:00-04:00,4.809999942779541,4.840000152587891,4.28000020980835,4.760000228881836,46973600,0.0,0.0
2023-11-01 00:00:00-04:00,4.769999980926514,5.735000133514404,4.550000190734863,4.869999885559082,94845100,0.0,0.0
2023-11-08 00:00:00-05:00,4.880000114440918,5.170000076293945,4.304999828338623,5.139999866485596,57548400,0.0,0.0
2023-11-15 00:00:00-05:00,5.159999847412109,5.659999847412109,5.150000095367432,5.309999942779541,45401200,0.0,0.0
2023-11-22 00:00:00-05:00,5.369999885559082,5.610000133514404,5.090000152587891,5.590000152587891,25940700,0.0,0.0
2023-11-29 00:00:00-05:00,5.75,6.630000114440918,5.510000228881836,5.900000095367432,59841600,0.0,0.0
2023-12-06 00:00:00-05:00,5.989999771118164,6.400000095367432,5.394999980926514,5.460000038146973,47867900,0.0,0.0
2023-12-13 00:00:00-05:00,5.429999828338623,6.670000076293945,5.28000020980835,6.400000095367432,68286200,0.0,0.0
2023-12-20 00:00:00-05:00,6.360000133514404,6.494999885559082,5.835000038146973,6.190000057220459,32189600,0.0,0.0
2023-12-27 00:00:00-05:00,6.269999980926514,6.5,5.769999980926514,5.820000171661377,34128900,0.0,0.0
2024-01-03 00:00:00-05:00,5.570000171661377,7.239999771118164,5.309999942779541,6.119999885559082,163171800,0.0,0.0
2024-01-10 00:00:00-05:00,6.170000076293945,6.284999847412109,5.630000114440918,5.809999942779541,55720700,0.0,0.0
2024-01-17 00:00:00-05:00,5.690000057220459,6.210000038146973,5.369999885559082,5.820000171661377,59696000,0.0,0.0
2024-01-24 00:00:00-05:00,5.940000057220459,6.110000133514404,5.5920000076293945,5.809999942779541,60437900,0.0,0.0
2024-01-31 00:00:00-05:00,5.730000019073486,6.039999961853027,3.9600000381469727,4.380000114440918,179926200,0.0,0.0
2024-02-07 00:00:00-05:00,4.340000152587891,5.065000057220459,4.260000228881836,4.449999809265137,69248200,0.0,0.0
2024-02-14 00:00:00-05:00,4.550000190734863,4.820000171661377,4.28000020980835,4.349999904632568,36921500,0.0,0.0
2024-02-21 00:00:00-05:00,4.320000171661377,4.789999961853027,4.170000076293945,4.699999809265137,49198300,0.0,0.0
2024-02-28 00:00:00-05:00,4.610000133514404,4.849999904632568,4.21999979019165,4.260000228881836,47757200,0.0,0.0
2024-03-06 00:00:00-05:00,4.309999942779541,4.960000038146973,4.215000152587891,4.639999866485596,55213100,0.0,0.0
2024-03-13 00:00:00-04:00,4.579999923706055,4.809999942779541,4.179999828338623,4.260000228881836,45458400,0.0,0.0
2024-03-20 00:00:00-04:00,4.25,4.599999904632568,4.039999961853027,4.159999847412109,63533000,0.0,0.0
2024-03-27 00:00:00-04:00,4.190000057220459,4.520999908447266,4.014999866485596,4.059999942779541,41507100,0.0,0.0
2024-04-03 00:00:00-04:00,4.019999980926514,4.170000076293945,3.569999933242798,3.950000047683716,62026800,0.0,0.0
2024-04-10 00:00:00-04:00,3.759999990463257,3.7699999809265137,3.065000057220459,3.0999999046325684,59053500,0.0,0.0
2024-04-17 00:00:00-04:00,3.109999895095825,3.2799999713897705,2.9200000762939453,3.130000114440918,57229700,0.0,0.0
2024-04-24 00:00:00-04:00,3.1500000953674316,3.3350000381469727,2.9100000858306885,3.109999895095825,52802700,0.0,0.0
2024-05-01 00:00:00-04:00,3.1470000743865967,4.190000057220459,2.700000047683716,4.090000152587891,198711700,0.0,0.0
2024-05-08 00:00:00-04:00,3.940000057220459,4.809999942779541,3.740000009536743,4.230000019073486,103285400,0.0,0.0
2024-05-15 00:00:00-04:00,4.320000171661377,4.380000114440918,3.240000009536743,3.2699999809265137,126051100,0.0,0.0
2024-05-22 00:00:00-04:00,3.2899999618530273,3.5299999713897705,2.9600000381469727,2.990000009536743,81729300,0.0,0.0
2024-05-29 00:00:00-04:00,2.930000066757202,3.7899999618530273,2.9100000858306885,3.619999885559082,89731600,0.0,0.0
2024-06-05 00:00:00-04:00,3.6500000953674316,3.8399999141693115,3.509999990463257,3.5799999237060547,42365700,0.0,0.0
